# Week,HomeTm,VisTm,Date,Time
#18,CAR,ARI,1/3/2015,16:20:00
#18,PIT,BAL,1/3/2015,20:15:00
#18,IND,CIN,1/4/2015,13:05:00
#18,DAL,DET,1/4/2015,16:40:00
19,NE,BAL,1/10/2015,16:35:00
19,SEA,CAR,1/10/2015,20:15:00
19,GB,DAL,1/11/2015,13:05:00
19,DEN,IND,1/11/2015,16:40:00
